日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2004-04-26,12.08,11.96,12.98,11.91,115745,141700000,3.36,39.07,12.44,38.58
2004-04-27,11.69,11.10,11.69,10.80,53127,59470000,-0.86,-7.19,7.44,17.71
2004-04-28,11.25,12.21,12.21,11.20,28727,34190000,1.11,10.00,9.10,9.58
2004-04-29,12.40,12.42,12.86,12.23,92691,115900000,0.21,1.72,5.16,30.90
2004-04-30,12.38,12.38,12.65,12.02,36311,44770000,-0.04,-0.32,5.07,12.10
2004-05-10,12.08,11.39,12.29,11.31,23168,26990000,-0.99,-8.00,7.92,7.72
2004-05-11,11.30,11.49,11.76,11.21,14913,17150000,0.10,0.88,4.83,4.97
2004-05-12,11.49,12.06,12.19,11.31,20032,23520000,0.57,4.96,7.66,6.68
2004-05-13,11.95,11.92,12.38,11.69,23472,28210000,-0.14,-1.16,5.72,7.82
2004-05-14,11.85,12.11,12.17,11.75,20291,24340000,0.19,1.59,3.52,6.76
2004-05-17,12.11,12.13,12.35,11.92,15498,18860000,0.02,0.17,3.55,5.17
2004-05-18,12.54,12.43,12.88,12.28,25459,31800000,0.30,2.47,4.95,8.49
2004-05-19,12.50,12.48,12.99,12.36,33247,42270000,0.05,0.40,5.07,11.08
2004-05-20,12.48,12.14,12.48,12.05,17658,21610000,-0.34,-2.72,3.45,5.89
2004-05-21,12.08,11.99,12.20,11.70,13581,16170000,-0.15,-1.24,4.12,4.53
2004-05-24,11.89,12.08,12.23,11.89,7855,9470000,0.09,0.75,2.84,2.62
2004-05-25,12.13,11.48,12.16,11.47,13653,15950000,-0.60,-4.97,5.71,4.55
2004-05-26,11.45,11.62,11.66,11.28,7620,8770000,0.14,1.22,3.31,2.54
2004-05-27,11.68,12.41,12.70,11.51,23346,28510000,0.79,6.80,10.24,7.78
2004-05-28,12.35,12.27,12.66,12.23,21917,27250000,-0.14,-1.13,3.47,7.31
2004-05-31,12.29,12.69,12.85,12.28,29724,37540000,0.42,3.42,4.65,9.91
2004-06-01,12.78,13.77,13.96,12.72,89070,120140000,1.08,8.51,9.77,29.69
2004-06-02,13.70,13.62,14.49,13.52,76712,106160000,-0.15,-1.09,7.04,25.57
2004-06-03,13.60,13.44,13.84,13.22,31185,42060000,-0.18,-1.32,4.55,10.40
2004-06-04,13.30,13.17,13.48,12.90,22088,29130000,-0.27,-2.01,4.32,7.36
2004-06-07,13.33,13.38,13.57,13.00,17267,23090000,0.21,1.59,4.33,5.76
2004-06-08,13.60,13.50,13.84,13.32,26152,35570000,0.12,0.90,3.89,8.72
2004-06-09,13.30,13.06,13.75,12.94,20290,27290000,-0.44,-3.26,6.00,6.76
2004-06-10,13.00,12.07,13.17,11.89,24676,30490000,-0.99,-7.58,9.80,8.23
2004-06-11,12.01,12.36,12.89,12.01,19394,24310000,0.29,2.40,7.29,6.46
2004-06-14,12.20,12.20,12.37,11.93,10467,12710000,-0.16,-1.29,3.56,3.49
2004-06-15,12.30,12.61,12.70,12.11,10874,13520000,0.41,3.36,4.84,3.62
2004-06-16,12.58,12.49,12.79,12.48,8852,11150000,-0.12,-0.95,2.46,2.95
2004-06-17,12.49,12.37,12.84,12.30,8457,10600000,-0.12,-0.96,4.32,2.82
2004-06-21,12.48,13.61,13.61,12.48,32778,43530000,1.24,10.02,9.14,10.93
2004-06-22,13.85,13.75,14.38,13.71,71340,100290000,0.14,1.03,4.92,23.78
2004-06-23,13.65,14.63,14.89,13.52,62154,88370000,0.88,6.40,9.96,20.72
2004-06-24,14.55,14.77,15.45,14.50,71372,106360000,0.14,0.96,6.49,23.79
2004-06-25,14.89,13.34,15.39,13.33,60195,84930000,-1.43,-9.68,13.95,20.06
2004-06-28,13.08,12.72,13.24,12.10,33691,42950000,-0.62,-4.65,8.55,11.23
2004-06-29,12.70,13.09,13.12,12.14,27523,35300000,0.37,2.91,7.70,9.17
2004-06-30,13.05,12.52,13.10,12.50,18140,23170000,-0.57,-4.35,4.58,6.05
2004-07-01,9.48,9.57,9.80,9.23,17415,16770000,0.09,0.95,6.01,5.81
2004-07-02,9.23,9.15,9.50,8.80,29985,27310000,-0.42,-4.39,7.32,7.69
2004-07-05,9.15,9.45,9.47,9.10,19730,18480000,0.30,3.28,4.04,5.06
2004-07-06,9.44,9.44,9.76,9.28,20200,19220000,-0.01,-0.11,5.08,5.18
2004-07-07,9.30,9.17,9.44,9.08,12155,11210000,-0.27,-2.86,3.81,3.12
2004-07-08,9.15,9.24,9.38,9.15,8061,7460000,0.07,0.76,2.51,2.07
2004-07-09,9.26,9.01,9.42,8.98,10921,10010000,-0.23,-2.49,4.76,2.80
2004-07-12,8.98,8.27,8.98,8.11,22912,19130000,-0.74,-8.21,9.66,5.88
2004-07-13,8.19,8.12,8.23,7.70,12123,9720000,-0.15,-1.81,6.41,3.11
2004-07-14,8.00,8.12,8.15,7.70,12381,9760000,0.00,0.00,5.54,3.17
2004-07-15,8.00,8.02,8.34,7.93,11979,9700000,-0.10,-1.23,5.05,3.07
2004-07-16,7.98,8.52,8.64,7.86,26438,22080000,0.50,6.23,9.73,6.78
2004-07-19,8.51,8.44,8.57,8.34,19587,16520000,-0.08,-0.94,2.70,5.02
2004-07-20,8.40,8.39,8.45,8.30,10407,8700000,-0.05,-0.59,1.78,2.67
2004-07-21,8.33,8.37,8.54,8.33,8560,7190000,-0.02,-0.24,2.50,2.19
2004-07-22,8.39,8.01,8.42,8.01,15691,12830000,-0.36,-4.30,4.90,4.02
2004-07-23,8.01,8.20,8.21,7.81,10870,8660000,0.19,2.37,4.99,2.79
2004-07-26,8.20,7.97,8.20,7.92,7248,5800000,-0.23,-2.80,3.42,1.86
2004-07-27,7.97,7.87,8.08,7.78,6252,4950000,-0.10,-1.25,3.76,1.60
2004-07-28,8.05,8.32,8.37,8.05,30297,24910000,0.45,5.72,4.07,7.77
2004-07-29,8.40,8.45,8.46,8.25,30762,25710000,0.13,1.56,2.52,7.89
2004-07-30,8.45,8.30,8.63,8.30,23320,19800000,-0.15,-1.78,3.91,5.98
2004-08-02,8.28,8.36,8.42,8.17,7912,6550000,0.06,0.72,3.01,2.03
2004-08-03,8.35,8.30,8.42,8.21,7405,6170000,-0.06,-0.72,2.51,1.90
2004-08-04,8.25,8.45,8.55,8.21,14265,12010000,0.15,1.81,4.10,3.66
2004-08-05,8.48,8.28,8.52,8.21,8703,7300000,-0.17,-2.01,3.67,2.23
2004-08-06,8.25,7.95,8.25,7.80,16219,12980000,-0.33,-3.99,5.44,4.16
2004-08-09,7.90,7.99,8.02,7.78,6117,4810000,0.04,0.50,3.02,1.57
2004-08-10,7.99,7.92,8.05,7.86,4267,3380000,-0.07,-0.88,2.38,1.09
2004-08-11,7.80,7.60,7.87,7.55,11740,9020000,-0.32,-4.04,4.04,3.01
2004-08-12,7.60,7.18,7.60,6.90,14244,10240000,-0.42,-5.53,9.21,3.65
2004-08-13,7.15,7.10,7.24,7.00,5618,4000000,-0.08,-1.11,3.34,1.44
2004-08-16,7.12,7.06,7.25,7.00,6064,4290000,-0.04,-0.56,3.52,1.55
2004-08-17,6.95,6.65,7.03,6.53,11467,7690000,-0.41,-5.81,7.08,2.94
2004-08-18,6.72,6.79,6.94,6.38,6965,4770000,0.14,2.11,8.42,1.79
2004-08-19,6.85,6.66,6.85,6.58,5223,3490000,-0.13,-1.91,3.98,1.34
2004-08-20,6.66,6.79,6.88,6.57,5868,3960000,0.13,1.95,4.66,1.50
2004-08-23,6.70,6.65,6.79,6.63,2620,1750000,-0.14,-2.06,2.36,0.67
2004-08-24,6.76,6.81,6.96,6.61,7007,4780000,0.16,2.41,5.26,1.80
2004-08-25,6.85,6.74,6.85,6.68,3251,2190000,-0.07,-1.03,2.50,0.83
2004-08-26,6.76,6.58,6.76,6.57,4263,2830000,-0.16,-2.37,2.82,1.09
2004-08-27,6.55,6.34,6.64,6.31,5216,3360000,-0.24,-3.65,5.02,1.34
2004-08-30,6.30,6.48,6.55,6.21,4884,3150000,0.14,2.21,5.36,1.25
2004-08-31,6.70,6.65,6.90,6.63,5551,3720000,0.17,2.62,4.17,1.42
2004-09-01,6.60,6.42,6.60,6.41,2956,1920000,-0.23,-3.46,2.86,0.76
2004-09-02,6.40,6.59,6.62,6.34,3846,2500000,0.17,2.65,4.36,0.99
2004-09-03,6.58,6.54,6.64,6.47,3279,2150000,-0.05,-0.76,2.58,0.84
2004-09-06,6.51,6.57,6.60,6.51,1646,1080000,0.03,0.46,1.38,0.42
2004-09-07,6.45,6.55,6.58,6.45,1877,1220000,-0.02,-0.30,1.98,0.48
2004-09-08,6.60,6.48,6.60,6.46,1108,720000,-0.07,-1.07,2.14,0.28
2004-09-09,6.43,6.34,6.50,6.33,2903,1850000,-0.14,-2.16,2.62,0.74
2004-09-10,6.27,6.32,6.43,6.27,2884,1830000,-0.02,-0.32,2.52,0.74
2004-09-13,6.32,6.03,6.32,6.02,4378,2680000,-0.29,-4.59,4.75,1.12
2004-09-14,6.11,6.29,6.44,6.11,4924,3090000,0.26,4.31,5.47,1.26
2004-09-15,6.36,6.92,6.92,6.24,34647,23630000,0.63,10.02,10.81,8.88
2004-09-16,6.90,7.13,7.22,6.86,35251,24750000,0.21,3.03,5.20,9.04
2004-09-17,7.12,7.28,7.30,6.98,27023,19220000,0.15,2.10,4.49,6.93
2004-09-20,7.30,7.67,7.70,7.27,35244,26240000,0.39,5.36,5.91,9.04
2004-09-21,7.68,7.54,7.87,7.40,24994,19050000,-0.13,-1.69,6.13,6.41
2004-09-22,7.48,7.80,7.90,7.31,30309,23010000,0.26,3.45,7.83,7.77
2004-09-23,7.80,7.86,7.90,7.55,21279,16510000,0.06,0.77,4.49,5.46
2004-09-24,7.92,7.64,8.23,7.61,35100,28220000,-0.22,-2.80,7.89,9.00
2004-09-27,7.70,7.43,7.96,7.34,15696,11840000,-0.21,-2.75,8.12,4.02
2004-09-28,7.46,7.35,7.49,7.20,8765,6420000,-0.08,-1.08,3.90,2.25
2004-09-29,7.37,7.26,7.38,7.23,6208,4520000,-0.09,-1.22,2.04,1.59
2004-09-30,7.22,7.10,7.29,7.00,9269,6590000,-0.16,-2.20,3.99,2.38
2004-10-08,7.10,7.48,7.49,7.00,8482,6200000,0.38,5.35,6.90,2.17
2004-10-11,7.55,7.51,7.89,7.43,18400,14080000,0.03,0.40,6.15,4.72
2004-10-12,7.50,7.45,7.60,7.41,8238,6170000,-0.06,-0.80,2.53,2.11
2004-10-13,7.40,8.02,8.15,7.39,32109,25240000,0.57,7.65,10.20,8.23
2004-10-14,8.02,7.25,8.10,7.22,30125,23030000,-0.77,-9.60,10.97,7.72
2004-10-15,7.20,7.31,7.40,7.02,11186,8080000,0.06,0.83,5.24,2.87
2004-10-18,7.28,7.39,7.46,7.18,7141,5270000,0.08,1.09,3.83,1.83
2004-10-19,7.37,7.23,7.60,7.22,8940,6660000,-0.16,-2.17,5.14,2.29
2004-10-20,7.22,6.99,7.22,6.83,12743,8930000,-0.24,-3.32,5.39,3.27
2004-10-21,6.99,6.69,7.09,6.58,10334,7040000,-0.30,-4.29,7.30,2.65
2004-10-22,6.58,6.81,6.85,6.45,8455,5650000,0.12,1.79,5.98,2.17
2004-10-25,6.80,6.70,6.95,6.60,6596,4470000,-0.11,-1.62,5.14,1.69
2004-10-26,6.75,7.37,7.37,6.71,19188,13670000,0.67,10.00,9.85,4.92
2004-10-27,7.57,7.78,8.02,7.41,59154,45550000,0.41,5.56,8.28,15.17
2004-10-28,7.78,7.60,7.82,7.55,27344,21030000,-0.18,-2.31,3.47,7.01
2004-10-29,7.30,7.42,7.74,7.00,18212,13630000,-0.18,-2.37,9.74,4.67
