日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2011-08-08,22.00,21.97,23.77,20.96,519543,1143650000,3.97,22.06,15.61,86.59
2011-08-09,19.77,19.99,21.08,19.77,237454,479290000,-1.98,-9.01,5.96,39.58
2011-08-10,20.00,19.50,20.73,19.41,192000,386100000,-0.49,-2.45,6.60,32.00
2011-08-11,18.39,19.08,19.37,18.39,133436,251780000,-0.42,-2.15,5.03,22.24
2011-08-12,19.29,18.96,19.68,18.95,103785,199830000,-0.12,-0.63,3.83,17.30
2011-08-15,18.80,19.63,19.73,18.73,103698,201000000,0.67,3.53,5.27,17.28
2011-08-16,19.50,20.01,20.47,19.32,126891,252810000,0.38,1.94,5.86,21.15
2011-08-17,19.86,19.54,20.06,19.40,76798,151810000,-0.47,-2.35,3.30,12.80
2011-08-18,19.40,18.59,19.54,18.55,69711,132390000,-0.95,-4.86,5.07,11.62
2011-08-19,18.35,18.90,18.97,18.16,68894,128710000,0.31,1.67,4.36,11.48
2011-08-22,18.75,18.62,19.14,18.50,46378,86990000,-0.28,-1.48,3.39,7.73
2011-08-23,18.57,19.11,19.14,18.30,74929,139990000,0.49,2.63,4.51,12.49
2011-08-24,19.10,19.05,19.24,18.80,65656,125160000,-0.06,-0.31,2.30,10.94
2011-08-25,19.20,19.78,19.85,18.98,103743,202400000,0.73,3.83,4.57,17.29
2011-08-26,19.50,19.55,19.75,19.30,63534,123950000,-0.23,-1.16,2.28,10.59
2011-08-29,19.35,19.06,19.38,18.90,60724,116020000,-0.49,-2.51,2.46,10.12
2011-08-30,19.12,18.60,19.29,18.55,50275,95110000,-0.46,-2.41,3.88,8.38
2011-08-31,18.62,18.28,18.76,18.14,40564,74550000,-0.32,-1.72,3.33,6.76
2011-09-01,18.40,18.28,18.56,18.15,27439,50270000,0.00,0.00,2.24,4.57
2011-09-02,18.45,18.57,18.60,18.18,35471,65310000,0.29,1.59,2.30,5.91
2011-09-05,18.30,17.78,18.45,17.76,29323,53300000,-0.79,-4.25,3.72,4.89
2011-09-06,17.50,16.09,17.50,16.00,76723,127380000,-1.69,-9.51,8.44,12.79
2011-09-07,16.26,16.44,16.48,16.15,35547,58070000,0.35,2.18,2.05,5.92
2011-09-08,16.49,15.88,16.54,15.87,37618,60870000,-0.56,-3.41,4.08,6.27
2011-09-13,15.55,15.00,15.55,14.91,43912,66760000,-0.88,-5.54,4.03,7.32
2011-09-14,15.12,15.47,15.48,14.92,36109,54950000,0.47,3.13,3.73,6.02
2011-09-15,15.49,15.71,15.96,15.37,50103,78530000,0.24,1.55,3.81,8.35
2011-09-16,15.75,15.25,15.89,15.22,32748,50880000,-0.46,-2.93,4.26,5.46
2011-09-19,15.04,14.68,15.08,14.66,26473,39220000,-0.57,-3.74,2.75,4.41
2011-09-20,14.60,14.88,15.02,14.60,19785,29290000,0.20,1.36,2.86,3.30
2011-09-21,14.80,15.59,15.84,14.73,44076,67890000,0.71,4.77,7.46,7.35
2011-09-22,15.38,14.81,15.50,14.77,36978,56110000,-0.78,-5.00,4.68,6.16
2011-09-23,14.60,15.10,15.12,14.49,27672,41150000,0.29,1.96,4.25,4.61
2011-09-26,15.10,15.13,15.45,14.86,26174,39740000,0.03,0.20,3.91,4.36
2011-09-27,15.22,15.29,15.39,14.88,29509,44860000,0.16,1.06,3.37,4.92
2011-09-28,15.38,14.87,15.39,14.80,21301,32200000,-0.42,-2.75,3.86,3.55
2011-09-29,14.78,14.07,14.78,14.00,36079,51700000,-0.80,-5.38,5.25,6.01
2011-09-30,14.15,14.01,14.24,13.72,16150,22580000,-0.06,-0.43,3.70,2.69
2011-10-10,14.18,13.95,14.20,13.91,9724,13650000,-0.06,-0.43,2.07,1.62
2011-10-11,14.30,14.05,14.48,13.88,21988,31290000,0.10,0.72,4.30,3.66
2011-10-12,13.99,14.55,14.62,13.80,32300,46410000,0.50,3.56,5.84,5.38
2011-10-13,14.54,14.63,14.83,14.50,29191,42820000,0.08,0.55,2.27,4.87
2011-10-14,14.65,14.68,14.81,14.53,23752,34860000,0.05,0.34,1.91,3.96
2011-10-17,14.73,15.12,15.38,14.61,44724,67420000,0.44,3.00,5.25,7.45
2011-10-18,14.99,14.35,15.05,14.31,30318,44740000,-0.77,-5.09,4.89,5.05
