日期,开盘,收盘,最高,最低,交易量(手),交易金额(元),涨跌额,涨跌幅(%),振幅(%),换手率(%)
2014-10-10,18.52,22.22,22.22,18.52,1014,2250000,6.79,44.01,23.98,0.20
2014-10-13,24.44,24.44,24.44,24.44,427,1040000,2.22,9.99,0.00,0.08
2014-10-14,26.88,26.88,26.88,26.88,626,1680000,2.44,9.98,0.00,0.12
2014-10-15,29.57,29.57,29.57,29.57,1078,3190000,2.69,10.01,0.00,0.21
2014-10-16,32.53,32.53,32.53,32.53,2660,8650000,2.96,10.01,0.00,0.51
2014-10-17,35.78,34.35,35.78,31.02,297957,1001370000,1.82,5.59,14.63,57.34
2014-10-20,32.88,33.44,34.33,32.71,126688,425540000,-0.91,-2.65,4.72,24.38
2014-10-21,33.43,35.66,36.66,33.43,184920,652060000,2.22,6.64,9.66,35.59
2014-10-22,35.00,35.37,36.80,34.99,130615,467620000,-0.29,-0.81,5.08,25.14
2014-10-23,34.80,33.28,34.97,33.00,104633,354880000,-2.09,-5.91,5.57,20.14
2014-10-24,33.28,32.81,33.53,32.53,71277,235250000,-0.47,-1.41,3.00,13.72
2014-10-27,32.65,33.03,33.49,32.22,64011,211740000,0.22,0.67,3.87,12.32
2014-10-28,33.18,33.65,33.97,32.82,64456,215680000,0.62,1.88,3.48,12.40
2014-10-29,33.75,35.37,35.88,33.74,99791,349530000,1.72,5.11,6.36,19.21
2014-10-30,35.05,36.30,37.50,34.85,106362,387490000,0.93,2.63,7.49,20.47
2014-10-31,36.10,38.16,38.50,35.88,94796,351410000,1.86,5.12,7.22,18.24
2014-11-03,37.80,37.78,38.95,37.40,90813,346800000,-0.38,-1.00,4.06,17.48
2014-11-04,37.80,38.93,40.77,37.60,85572,333790000,1.15,3.04,8.39,16.47
2014-11-05,38.45,38.74,39.85,38.30,54902,214530000,-0.19,-0.49,3.98,10.57
2014-11-06,38.50,40.24,40.60,38.45,63222,251590000,1.50,3.87,5.55,12.17
2014-11-07,40.55,39.65,42.47,39.16,82292,336840000,-0.59,-1.47,8.23,15.84
2014-11-10,39.65,39.96,40.30,38.33,74399,292930000,0.31,0.78,4.97,14.32
2014-11-11,39.80,38.21,39.80,37.41,74148,286160000,-1.75,-4.38,5.98,14.27
2014-11-12,37.83,41.03,41.50,37.58,97916,387730000,2.82,7.38,10.26,18.84
2014-11-13,40.00,39.45,41.47,39.02,81495,326070000,-1.58,-3.85,5.97,15.68
2014-11-14,39.00,36.21,39.45,35.90,85797,317980000,-3.24,-8.21,9.00,16.51
2014-11-17,36.21,37.81,37.90,35.58,60734,225290000,1.60,4.42,6.41,11.69
2014-11-18,37.80,37.30,37.96,36.66,39227,145690000,-0.51,-1.35,3.44,7.55
2014-11-19,37.19,36.80,37.31,36.25,34630,127280000,-0.50,-1.34,2.84,6.66
